time,.data
1969/12/31/19:32:18.334000,VERTEX_SE2 1938.328 0.13003133601495162 -1.4688787476477636 1.511354762563583
1969/12/31/19:32:18.338000,VERTEX_SE2 1938.335 0.13019767807485164 -1.4660837138545135 1.5113565189981721
1969/12/31/19:32:18.346000,VERTEX_SE2 1938.343 0.1303874678822438 -1.4628952647613793 1.5113707364441638
1969/12/31/19:32:18.351000,VERTEX_SE2 1938.344 0.13041128238011976 -1.4624949993966905 1.5113718651192483
1969/12/31/19:32:18.357000,VERTEX_SE2 1938.353 0.13062481406286325 -1.4589058934190087 1.5113717503645603
1969/12/31/19:32:18.363000,VERTEX_SE2 1938.362 0.1308386307510883 -1.4553128593175004 1.5113857492588372
1969/12/31/19:32:18.393000,VERTEX_SE2 1938.39 0.131503763610982 -1.444137558892066 1.5114231605351813
1969/12/31/19:32:18.393000,VERTEX_SE2 1938.392 0.13155132628914096 -1.443337443839916 1.5114249212791837
1969/12/31/19:32:18.400000,VERTEX_SE2 1938.392 0.13155132628914096 -1.443337443839916 1.5114249212791837
1969/12/31/19:32:18.404000,VERTEX_SE2 1938.401 0.13176526530561394 -1.4397388538391875 1.5114344124924481
1969/12/31/19:32:18.414000,VERTEX_SE2 1938.413 0.13205122838234593 -1.434929138824271 1.5114578952948776
1969/12/31/19:32:18.420000,VERTEX_SE2 1938.42 0.13221707810439245 -1.4321373815520375 1.5114566529968045
1969/12/31/19:32:18.433000,VERTEX_SE2 1938.431 0.13247747160856324 -1.4277551251479403 1.5114671558885584
1969/12/31/19:32:18.446000,VERTEX_SE2 1938.444 0.1327867515384763 -1.4225497591675234 1.511483813622273
1969/12/31/19:32:18.456000,VERTEX_SE2 1938.453 0.13299982329654683 -1.4189622578958514 1.5114944152435605
1969/12/31/19:32:18.465000,VERTEX_SE2 1938.459 0.1331418325742804 -1.4165706403765699 1.5115007889619068
1969/12/31/19:32:18.473000,VERTEX_SE2 1938.472 0.13345035858165802 -1.4113748584599053 1.5115156989371952
1969/12/31/19:32:18.484000,VERTEX_SE2 1938.481 0.13366373755963437 -1.4077802606567094 1.5115265101281896
1969/12/31/19:32:18.494000,VERTEX_SE2 1938.491 0.13390108954533825 -1.4037814883929216 1.5115433481627825
1969/12/31/19:32:18.503000,VERTEX_SE2 1938.5 0.13411401656167354 -1.4001929137881968 1.5115555900721158
1969/12/31/19:32:18.514000,VERTEX_SE2 1938.513 0.13442119812018452 -1.3950129857867672 1.5115477657861622
1969/12/31/19:32:18.523000,VERTEX_SE2 1938.52 0.1345873196015367 -1.3922128947068197 1.5115569171835317
1969/12/31/19:32:18.531000,VERTEX_SE2 1938.531 0.1348481683096359 -1.387816133765826 1.5115755194680225
1969/12/31/19:32:18.544000,VERTEX_SE2 1938.542 0.1351091456838091 -1.3834162234857392 1.5115995482574194
1969/12/31/19:32:18.552000,VERTEX_SE2 1938.55 0.13529852504134077 -1.3802208171058503 1.5115996514814791
1969/12/31/19:32:18.574000,VERTEX_SE2 1938.566 0.1356765227405388 -1.373846047735337 1.5116295294268374
1969/12/31/19:32:18.576000,VERTEX_SE2 1938.566 0.1356765227405388 -1.373846047735337 1.5116295294268374
1969/12/31/19:32:18.582000,VERTEX_SE2 1938.58 0.13600771503728967 -1.3682571926296443 1.5116529284413271
1969/12/31/19:32:18.595000,VERTEX_SE2 1938.594 0.13633905014720418 -1.3626631960205278 1.5116708914215744
1969/12/31/19:32:18.603000,VERTEX_SE2 1938.6 0.13648093026535957 -1.3602666849273328 1.5116792128126755
1969/12/31/19:32:18.616000,VERTEX_SE2 1938.612 0.13676413664417997 -1.3554828746483238 1.5116940876890939
1969/12/31/19:32:18.623000,VERTEX_SE2 1938.621 0.13697722541984841 -1.3518822246053586 1.511703543479744
1969/12/31/19:32:18.646000,VERTEX_SE2 1938.643 0.13749675506284584 -1.3431025953894193 1.5117162763079783
1969/12/31/19:32:18.650000,VERTEX_SE2 1938.647 0.13759116604763424 -1.341506602090404 1.5117223704324945
1969/12/31/19:32:18.655000,VERTEX_SE2 1938.653 0.13773309785202317 -1.3391070320369651 1.511728427405601
1969/12/31/19:32:18.663000,VERTEX_SE2 1938.661 0.13792188499219904 -1.3359154384369663 1.5117430564974628
1969/12/31/19:32:18.679000,VERTEX_SE2 1938.67 0.1381345783941682 -1.332317976317942 1.5117442214048176
1969/12/31/19:32:18.683000,VERTEX_SE2 1938.681 0.13839418484427757 -1.3279275939767419 1.5117540602512014
1969/12/31/19:32:18.701000,VERTEX_SE2 1938.698 0.13879478699451733 -1.3211509751821489 1.5117584196303828
1969/12/31/19:32:18.707000,VERTEX_SE2 1938.705 0.13895947171432363 -1.318365217977437 1.5117684707992487
1969/12/31/19:32:18.714000,VERTEX_SE2 1938.712 0.13912482607527074 -1.3155675022596454 1.5117752849510757
1969/12/31/19:32:18.726000,VERTEX_SE2 1938.724 0.13940786024758672 -1.3107798004774227 1.5118024374082641
1969/12/31/19:32:18.737000,VERTEX_SE2 1938.732 0.13959640535314227 -1.3075880479304982 1.5118125738531656
1969/12/31/19:32:18.741000,VERTEX_SE2 1938.742 0.13983232895852596 -1.30359349922662 1.5118216823209338
1969/12/31/19:32:18.768000,VERTEX_SE2 1938.763 0.14032799838234336 -1.29520090329707 1.511838834033811
1969/12/31/19:32:18.769000,VERTEX_SE2 1938.77 0.14049314070440555 -1.2924030688374994 1.511837988440768
1969/12/31/19:32:18.770000,VERTEX_SE2 1938.776 0.14063476475892742 -1.2900039385568136 1.5118426387186112
1969/12/31/19:32:18.787000,VERTEX_SE2 1938.785 0.14084684533965303 -1.2864110389397725 1.5118482319247941
1969/12/31/19:32:18.794000,VERTEX_SE2 1938.792 0.14101225580000057 -1.2836082557223283 1.5118482643989495
1969/12/31/19:32:18.801000,VERTEX_SE2 1938.801 0.1412242964492558 -1.2800161256042164 1.5118610063966686
1969/12/31/19:32:18.822000,VERTEX_SE2 1938.822 0.1417180142531241 -1.2716526922729448 1.5118901643469425
1969/12/31/19:32:18.829000,VERTEX_SE2 1938.823 0.1417415179600078 -1.2712541574654628 1.511891063137857
1969/12/31/19:32:18.831000,VERTEX_SE2 1938.83 0.14190642726453814 -1.2684581587861867 1.5118980160027458
1969/12/31/19:32:18.839000,VERTEX_SE2 1938.838 0.14209478293586705 -1.2652648290742416 1.5119155409019698
1969/12/31/19:32:18.852000,VERTEX_SE2 1938.851 0.14240084968819627 -1.2600743936804313 1.5119340032751982
1969/12/31/19:32:18.860000,VERTEX_SE2 1938.858 0.14256565340356026 -1.2572782576622314 1.5119433776367066
1969/12/31/19:32:18.869000,VERTEX_SE2 1938.868 0.14280146829376836 -1.253276780972454 1.5119543136680713
1969/12/31/19:32:18.879000,VERTEX_SE2 1938.878 0.1430365580394604 -1.2492872653468863 1.5119711261232156
1969/12/31/19:32:18.888000,VERTEX_SE2 1938.888 0.14327120461520385 -1.2453041111182244 1.5119876599806756
1969/12/31/19:32:18.899000,VERTEX_SE2 1938.898 0.14350675510601993 -1.2413040274363918 1.5119974602499135
1969/12/31/19:32:18.909000,VERTEX_SE2 1938.908 0.14374242108363927 -1.2373021476724224 1.512019481753608
1969/12/31/19:32:18.920000,VERTEX_SE2 1938.919 0.1440008265099677 -1.2329111765723584 1.512024107244899
1969/12/31/19:32:18.931000,VERTEX_SE2 1938.929 0.14423525928111194 -1.2289281592542136 1.5120421465908451
1969/12/31/19:32:18.939000,VERTEX_SE2 1938.939 0.14447044879419169 -1.224930467356084 1.5120515582473428
1969/12/31/19:32:18.949000,VERTEX_SE2 1938.948 0.14468108596556356 -1.2213493624124587 1.5120581430606221
1969/12/31/19:32:18.959000,VERTEX_SE2 1938.958 0.14491621127902418 -1.2173519787480238 1.5120720669343084
1969/12/31/19:32:18.969000,VERTEX_SE2 1938.968 0.1451514786703427 -1.2133508186313477 1.5120799763646022
1969/12/31/19:32:18.979000,VERTEX_SE2 1938.979 0.14540965280487497 -1.20895856859669 1.512075542276291
1969/12/31/19:32:18.988000,VERTEX_SE2 1938.988 0.14562079067800887 -1.2053676704431238 1.5120852066328754
1969/12/31/19:32:19.002000,VERTEX_SE2 1939.0 0.1459021304517543 -1.200581996536608 1.512094413950571
1969/12/31/19:32:19.009000,VERTEX_SE2 1939.008 0.14608993223074215 -1.1973870135352431 1.5121051559302732
1969/12/31/19:32:19.021000,VERTEX_SE2 1939.019 0.14634838719147997 -1.192989154826006 1.5121148322571893
1969/12/31/19:32:19.030000,VERTEX_SE2 1939.029 0.14658269823747747 -1.1890015783350212 1.5121261126131622
1969/12/31/19:32:19.039000,VERTEX_SE2 1939.039 0.14681740625898285 -1.185006814624147 1.5121423499925226
1969/12/31/19:32:19.050000,VERTEX_SE2 1939.049 0.14705212895634404 -1.1810103029396546 1.5121528751745408
1969/12/31/19:32:19.062000,VERTEX_SE2 1939.059 0.1472866689242644 -1.17701634641661 1.5121657762971419
1969/12/31/19:32:19.070000,VERTEX_SE2 1939.069 0.14752147161917703 -1.173016714722333 1.5121740024732284
1969/12/31/19:32:19.081000,VERTEX_SE2 1939.079 0.1477559181073436 -1.1690231163119018 1.5121899516747
1969/12/31/19:32:19.095000,VERTEX_SE2 1939.095 0.14813027009507376 -1.1626452306345922 1.51221162271529
1969/12/31/19:32:19.100000,VERTEX_SE2 1939.1 0.1482473694196172 -1.16064893253826 1.512218016163753
1969/12/31/19:32:19.110000,VERTEX_SE2 1939.108 0.1484346888885779 -1.1574552456273437 1.512225632157789
1969/12/31/19:32:19.118000,VERTEX_SE2 1939.119 0.14869187777667137 -1.1530691860538933 1.512225670175165
1969/12/31/19:32:19.134000,VERTEX_SE2 1939.13 0.14894873847979467 -1.1486895569996805 1.5122368702090527
1969/12/31/19:32:19.142000,VERTEX_SE2 1939.14 0.1491827876224252 -1.1446981333843298 1.5122483558290518
1969/12/31/19:32:19.152000,VERTEX_SE2 1939.148 0.1493700084413569 -1.1415048180371816 1.5122623259790153
1969/12/31/19:32:19.165000,VERTEX_SE2 1939.163 0.14972089708554176 -1.1355183256120036 1.5122747353260775
1969/12/31/19:32:19.171000,VERTEX_SE2 1939.168 0.14983801565401964 -1.1335193569831314 1.51227573896791
1969/12/31/19:32:19.187000,VERTEX_SE2 1939.181 0.1501420628663977 -1.1283315630877815 1.5122963746881959
1969/12/31/19:32:19.196000,VERTEX_SE2 1939.192 0.15039894086531377 -1.1239467349896892 1.5123129088517115
1969/12/31/19:32:19.205000,VERTEX_SE2 1939.202 0.15063278708160655 -1.1199540022570131 1.5123306230026656
1969/12/31/19:32:19.212000,VERTEX_SE2 1939.212 0.1508662850851344 -1.1159656182053899 1.5123426834910974
1969/12/31/19:32:19.228000,VERTEX_SE2 1939.221 0.1510764990096138 -1.1123744751425262 1.5123590900103894
1969/12/31/19:32:19.228000,VERTEX_SE2 1939.228 0.15123995982098717 -1.109580897019131 1.5123682739986728
1969/12/31/19:32:19.244000,VERTEX_SE2 1939.242 0.15156686245479659 -1.1039951145129192 1.51239759537586
1969/12/31/19:32:19.257000,VERTEX_SE2 1939.253 0.1518238692000636 -1.0996006215005114 1.512416143517137
1969/12/31/19:32:19.264000,VERTEX_SE2 1939.26 0.15198725039916097 -1.096805439109425 1.5124205275970082
1969/12/31/19:32:19.273000,VERTEX_SE2 1939.269 0.15219724814641944 -1.093212707557224 1.5124290195013477
1969/12/31/19:32:19.282000,VERTEX_SE2 1939.28 0.1524541964385786 -1.0888160358847798 1.5124368607267624
1969/12/31/19:32:19.299000,VERTEX_SE2 1939.297 0.1528509927026011 -1.0820264860794984 1.5124531997567294
1969/12/31/19:32:19.307000,VERTEX_SE2 1939.302 0.1529675081100036 -1.0800318992659614 1.5124595737985693
1969/12/31/19:32:19.314000,VERTEX_SE2 1939.313 0.15322341266702308 -1.075651521066676 1.5124771473820937
1969/12/31/19:32:19.326000,VERTEX_SE2 1939.321 0.15341012710242066 -1.07245346572575 1.5124755077224001
1969/12/31/19:32:19.330000,VERTEX_SE2 1939.33 0.153619853296499 -1.0688618061564956 1.5124810164488809
1969/12/31/19:32:19.342000,VERTEX_SE2 1939.341 0.15387653573301843 -1.0644664288664765 1.5124977268173923
1969/12/31/19:32:19.354000,VERTEX_SE2 1939.352 0.15413315033921463 -1.0600712245683006 1.512518057892364
1969/12/31/19:32:19.363000,VERTEX_SE2 1939.36 0.15431929470065164 -1.0568815621528658 1.512532313022048
1969/12/31/19:32:19.392000,VERTEX_SE2 1939.391 0.15504107648097337 -1.0445212790757887 1.5125973054610522
1969/12/31/19:32:19.397000,VERTEX_SE2 1939.393 0.1550876782439378 -1.0437214861304618 1.5125997618460232
1969/12/31/19:32:19.397000,VERTEX_SE2 1939.397 0.15518075228206762 -1.0421240497016795 1.5126020265406235
1969/12/31/19:32:19.430000,VERTEX_SE2 1939.423 0.1557865459664718 -1.0317335357906436 1.5126443720897707
1969/12/31/19:32:19.430000,VERTEX_SE2 1939.43 0.15594939653133544 -1.028936726979548 1.5126540242804325
1969/12/31/19:32:19.433000,VERTEX_SE2 1939.43 0.15594939653133544 -1.028936726979548 1.5126540242804325
1969/12/31/19:32:19.437000,VERTEX_SE2 1939.435 0.1560656965720095 -1.0269389071305484 1.5126595744529145
1969/12/31/19:32:19.442000,VERTEX_SE2 1939.441 0.1562050917335311 -1.0245442742464306 1.5126686996368637
1969/12/31/19:32:19.452000,VERTEX_SE2 1939.449 0.15639189547099455 -1.0213348701516078 1.5126805919270123
1969/12/31/19:32:19.463000,VERTEX_SE2 1939.461 0.15667112850973935 -1.016536690030508 1.5126949067432742
1969/12/31/19:32:19.477000,VERTEX_SE2 1939.474 0.15697260871695987 -1.0113548676035486 1.5127083170024604
1969/12/31/19:32:19.487000,VERTEX_SE2 1939.483 0.15718192407741102 -1.0077562505052073 1.5127203437187595
1969/12/31/19:32:19.498000,VERTEX_SE2 1939.489 0.1573214444404922 -1.0053569157181228 1.5127285534629764
1969/12/31/19:32:19.504000,VERTEX_SE2 1939.5 0.15757719261754158 -1.000957614957909 1.5127292482584842
1969/12/31/19:32:19.513000,VERTEX_SE2 1939.509 0.1577861255237912 -0.9973646719286247 1.5127476659395984
1969/12/31/19:32:19.529000,VERTEX_SE2 1939.525 0.15815793811305065 -0.9909676966073857 1.5127568712647492
1969/12/31/19:32:19.538000,VERTEX_SE2 1939.534 0.15836669564143416 -0.9873759847770709 1.5127741142804159
1969/12/31/19:32:19.547000,VERTEX_SE2 1939.544 0.15859829875700698 -0.9833898051267244 1.5127881791510542
1969/12/31/19:32:19.562000,VERTEX_SE2 1939.558 0.158923822471063 -0.9777855796861198 1.5128002450830962
1969/12/31/19:32:19.568000,VERTEX_SE2 1939.565 0.15908611769121597 -0.9749905657495623 1.5128050143948855
1969/12/31/19:32:19.576000,VERTEX_SE2 1939.574 0.15929427765591309 -0.971405693153596 1.5128147833031318
1969/12/31/19:32:19.585000,VERTEX_SE2 1939.579 0.15941010580985765 -0.9694105360345346 1.512822802884978
1969/12/31/19:32:19.593000,VERTEX_SE2 1939.592 0.1597118795667599 -0.9642119660966755 1.5128335859655553
1969/12/31/19:32:19.609000,VERTEX_SE2 1939.605 0.16001337798233986 -0.9590164402154554 1.5128362311213672
1969/12/31/19:32:19.613000,VERTEX_SE2 1939.611 0.16015259023606315 -0.9566176586439764 1.5128456817271376
1969/12/31/19:32:19.624000,VERTEX_SE2 1939.622 0.16040722784469183 -0.9522296035883617 1.5128597511356625
1969/12/31/19:32:19.632000,VERTEX_SE2 1939.63 0.1605925335082315 -0.9490353454564465 1.5128703414299052
1969/12/31/19:32:19.645000,VERTEX_SE2 1939.642 0.16087088880799993 -0.9442363388831474 1.5128821325775281
1969/12/31/19:32:19.658000,VERTEX_SE2 1939.654 0.16114840452830545 -0.9394504829034176 1.512889719372318
1969/12/31/19:32:19.658000,VERTEX_SE2 1939.658 0.16124103250204674 -0.9378526384041622 1.5128888850146847
1969/12/31/19:32:19.673000,VERTEX_SE2 1939.669 0.16149591147838532 -0.9334570200936185 1.5129013714186186
1969/12/31/19:32:19.679000,VERTEX_SE2 1939.679 0.161727296740195 -0.929465549178641 1.5129115335063146
1969/12/31/19:32:19.696000,VERTEX_SE2 1939.693 0.16205126420811328 -0.9238755649109975 1.5129169720606963
1969/12/31/19:32:19.703000,VERTEX_SE2 1939.702 0.16225962811759537 -0.9202804034853158 1.5129296162498505
1969/12/31/19:32:19.716000,VERTEX_SE2 1939.711 0.16246807026372956 -0.9166830521216802 1.5129414163404418
1969/12/31/19:32:19.729000,VERTEX_SE2 1939.721 0.16269949259544841 -0.9126883196130608 1.5129536994954633
1969/12/31/19:32:19.758000,VERTEX_SE2 1939.758 0.16355797234379962 -0.8978842180123316 1.5130355191501503
1969/12/31/19:32:19.767000,VERTEX_SE2 1939.761 0.1636273351510886 -0.8966847127374035 1.5130365656198712
1969/12/31/19:32:19.768000,VERTEX_SE2 1939.767 0.16376592323922656 -0.8942881206220282 1.5130396243666833
1969/12/31/19:32:19.768000,VERTEX_SE2 1939.768 0.16378907128917064 -0.8938877821991458 1.5130398179856772
1969/12/31/19:32:19.769000,VERTEX_SE2 1939.768 0.16378907128917064 -0.8938877821991458 1.5130398179856772
1969/12/31/19:32:19.785000,VERTEX_SE2 1939.779 0.16404357933871708 -0.8894872899605546 1.51305521845453
1969/12/31/19:32:19.788000,VERTEX_SE2 1939.789 0.16427385758589044 -0.8855041917147519 1.5130636765168457
1969/12/31/19:32:19.811000,VERTEX_SE2 1939.807 0.1646889425921177 -0.8783252896585609 1.5130868449567945
1969/12/31/19:32:19.815000,VERTEX_SE2 1939.813 0.16482753581390147 -0.8759266871499573 1.513094009651189
1969/12/31/19:32:19.834000,VERTEX_SE2 1939.82 0.16498900905869984 -0.8731319928809166 1.5131060266398935
1969/12/31/19:32:19.837000,VERTEX_SE2 1939.834 0.1653121218052591 -0.8675398622152815 1.513131454526226
1969/12/31/19:32:19.842000,VERTEX_SE2 1939.839 0.16542733187475195 -0.86554438505104 1.5131381573846086
1969/12/31/19:32:19.854000,VERTEX_SE2 1939.853 0.16575031474959936 -0.8599511819641681 1.5131615319961522
1969/12/31/19:32:19.864000,VERTEX_SE2 1939.86 0.1659112967563748 -0.8571615378546636 1.5131698132854003
1969/12/31/19:32:19.875000,VERTEX_SE2 1939.873 0.1662101428665756 -0.851982845382828 1.5131862368059836
1969/12/31/19:32:19.882000,VERTEX_SE2 1939.88 0.166371298925025 -0.8491890547405341 1.513195951335586
1969/12/31/19:32:19.896000,VERTEX_SE2 1939.894 0.16669389218721326 -0.843595681567543 1.5132059448667678
1969/12/31/19:32:19.915000,VERTEX_SE2 1939.909 0.16703933595044493 -0.8376065419090301 1.513230090632639
1969/12/31/19:32:19.922000,VERTEX_SE2 1939.919 0.16726967200842507 -0.8336103086221569 1.513238444502579
1969/12/31/19:32:19.929000,VERTEX_SE2 1939.926 0.16743062427150027 -0.8308174372722779 1.5132465627133544
1969/12/31/19:32:19.937000,VERTEX_SE2 1939.935 0.16763815594809167 -0.8272161575040995 1.5132603361344228
1969/12/31/19:32:19.946000,VERTEX_SE2 1939.942 0.16779934799747073 -0.8244181120844271 1.5132695455916039
1969/12/31/19:32:19.953000,VERTEX_SE2 1939.95 0.16798351208034185 -0.8212210873371824 1.5132840088560502
1969/12/31/19:32:19.971000,VERTEX_SE2 1939.962 0.16826023937208198 -0.8164162621871944 1.5133017612372681
1969/12/31/19:32:19.977000,VERTEX_SE2 1939.973 0.16851303834890602 -0.8120249576891369 1.5133118085446762
1969/12/31/19:32:19.983000,VERTEX_SE2 1939.981 0.16869745544860407 -0.8088208316910437 1.5133199930126922
1969/12/31/19:32:20.005000,VERTEX_SE2 1940.002 0.16918081045896366 -0.8004272637938835 1.513366488384755
1969/12/31/19:32:20.010000,VERTEX_SE2 1940.007 0.16929562377518667 -0.7984304370225107 1.513371297644792
1969/12/31/19:32:20.014000,VERTEX_SE2 1940.011 0.1693874263967253 -0.7968336759243841 1.5133760694805194
1969/12/31/19:32:20.027000,VERTEX_SE2 1940.024 0.16968503452118525 -0.7916581767295918 1.513395826410335
1969/12/31/19:32:20.033000,VERTEX_SE2 1940.03 0.16982261159670115 -0.7892644126985512 1.5134052852342292
1969/12/31/19:32:20.042000,VERTEX_SE2 1940.042 0.17009790179857256 -0.7844756613525905 1.5134378867000513
1969/12/31/19:32:20.054000,VERTEX_SE2 1940.051 0.17030413881498976 -0.7808844489525603 1.5134446808550444
1969/12/31/19:32:20.069000,VERTEX_SE2 1940.065 0.1706250662366392 -0.7752953117932593 1.5134499050658277
1969/12/31/19:32:20.074000,VERTEX_SE2 1940.069 0.17071679332773623 -0.7736975722380834 1.5134510735881825
1969/12/31/19:32:20.081000,VERTEX_SE2 1940.079 0.17094637507505012 -0.7696994822570185 1.5134656863931533
1969/12/31/19:32:20.096000,VERTEX_SE2 1940.092 0.1712435388298038 -0.7645234141085656 1.5134831919387082
1969/12/31/19:32:20.101000,VERTEX_SE2 1940.099 0.1714038960739051 -0.7617291129520919 1.513494428200874
1969/12/31/19:32:20.112000,VERTEX_SE2 1940.11 0.17165571581219988 -0.7573398338746324 1.5135012562670727
1969/12/31/19:32:20.121000,VERTEX_SE2 1940.12 0.17188444821306822 -0.7533524355784145 1.5135072097480653
1969/12/31/19:32:20.131000,VERTEX_SE2 1940.129 0.17209035890004265 -0.7497627591431635 1.5135172096155398
1969/12/31/19:32:20.160000,VERTEX_SE2 1940.157 0.17273125806407383 -0.7385858118346167 1.5135165336284955
1969/12/31/19:32:20.166000,VERTEX_SE2 1940.159 0.17277706661274256 -0.737786982400481 1.5135185996919973
1969/12/31/19:32:20.171000,VERTEX_SE2 1940.168 0.17298335002912768 -0.7341897340669805 1.5135229189216006
1969/12/31/19:32:20.173000,VERTEX_SE2 1940.172 0.17307494307093996 -0.7325922834541204 1.5135238122942272
1969/12/31/19:32:20.193000,VERTEX_SE2 1940.177 0.1731894530139966 -0.7305952335292581 1.5135281302056922
1969/12/31/19:32:20.195000,VERTEX_SE2 1940.192 0.17353197873869391 -0.7246229064247882 1.5135493126511015
1969/12/31/19:32:20.202000,VERTEX_SE2 1940.199 0.17369273430163504 -0.7218181065262731 1.5135541134038304
1969/12/31/19:32:20.213000,VERTEX_SE2 1940.211 0.17396765505608563 -0.7170205632658051 1.5135537845409024
1969/12/31/19:32:20.222000,VERTEX_SE2 1940.219 0.17415087976178706 -0.713823797992522 1.513564261626649
1969/12/31/19:32:20.228000,VERTEX_SE2 1940.228 0.17435661336247343 -0.7102333965544876 1.5135706077856403
1969/12/31/19:32:20.245000,VERTEX_SE2 1940.243 0.1746991676521253 -0.7042573307293215 1.513603269212829
1969/12/31/19:32:20.254000,VERTEX_SE2 1940.25 0.17485948145663388 -0.7014577361591293 1.5136109660109018
1969/12/31/19:32:20.263000,VERTEX_SE2 1940.259 0.17506479918313744 -0.697872436133517 1.5136296668438902
1969/12/31/19:32:20.275000,VERTEX_SE2 1940.271 0.17533925308254084 -0.6930782187188447 1.5136474543466356
1969/12/31/19:32:20.282000,VERTEX_SE2 1940.279 0.1755220755439839 -0.6898833038371393 1.5136591982776073
1969/12/31/19:32:20.289000,VERTEX_SE2 1940.289 0.17575045612901216 -0.6858911855113812 1.5136676528940187
1969/12/31/19:32:20.304000,VERTEX_SE2 1940.302 0.17604641287367412 -0.6807176160003201 1.5136822221139405
1969/12/31/19:32:20.313000,VERTEX_SE2 1940.31 0.1762293586035342 -0.6775182683058711 1.513688111484122
1969/12/31/19:32:20.325000,VERTEX_SE2 1940.321 0.17648130516053923 -0.6731122785943716 1.5137004299320231
1969/12/31/19:32:20.334000,VERTEX_SE2 1940.332 0.1767322653910717 -0.668722517591562 1.5137118236417901
1969/12/31/19:32:20.343000,VERTEX_SE2 1940.339 0.17689192216360675 -0.6659291057644535 1.5137199634271299
1969/12/31/19:32:20.353000,VERTEX_SE2 1940.352 0.1771883901097306 -0.6607417725827449 1.5137337799660486
1969/12/31/19:32:20.360000,VERTEX_SE2 1940.359 0.1773481494124756 -0.6579453768425104 1.5137396329925916
1969/12/31/19:32:20.373000,VERTEX_SE2 1940.37 0.1775987841449387 -0.6535590151233959 1.5137604246931353
1969/12/31/19:32:20.383000,VERTEX_SE2 1940.381 0.17784950687603554 -0.6491687954857588 1.513771938911631
1969/12/31/19:32:20.394000,VERTEX_SE2 1940.391 0.17807781550922128 -0.6451702013208362 1.51378285030663
1969/12/31/19:32:20.411000,VERTEX_SE2 1940.408 0.17846578175609712 -0.6383751967878333 1.513803256081423
1969/12/31/19:32:20.421000,VERTEX_SE2 1940.411 0.17853407117365194 -0.6371783602248328 1.5138066503635235
1969/12/31/19:32:20.426000,VERTEX_SE2 1940.426 0.17887575802432848 -0.631190313614448 1.5138166517958487
1969/12/31/19:32:20.441000,VERTEX_SE2 1940.436 0.17910387727845958 -0.6271919158410523 1.5138278614984149
1969/12/31/19:32:20.452000,VERTEX_SE2 1940.448 0.1793771708983952 -0.6224017338606007 1.5138504818310121
1969/12/31/19:32:20.456000,VERTEX_SE2 1940.453 0.17949120194044568 -0.620401353370073 1.513847686937699
1969/12/31/19:32:20.467000,VERTEX_SE2 1940.461 0.17967329829587286 -0.6172080312081001 1.513861468401466
1969/12/31/19:32:20.476000,VERTEX_SE2 1940.475 0.1799922323754443 -0.611613123329594 1.513869333669509
1969/12/31/19:32:20.484000,VERTEX_SE2 1940.48 0.18010603788433827 -0.6096162468226248 1.5138725174128669
1969/12/31/19:32:20.489000,VERTEX_SE2 1940.489 0.18031051106310705 -0.6060282370428992 1.5138750463363517
1969/12/31/19:32:20.504000,VERTEX_SE2 1940.5 0.1805610910802629 -0.601631044290025 1.5138785609023386
1969/12/31/19:32:20.511000,VERTEX_SE2 1940.509 0.18076558195378226 -0.5980426498790203 1.5138859598358692
1969/12/31/19:32:20.531000,VERTEX_SE2 1940.526 0.18115393153207573 -0.5912290375329696 1.513910130795545
1969/12/31/19:32:20.534000,VERTEX_SE2 1940.53 0.18124487604034062 -0.5896322123477524 1.5139158027120172
1969/12/31/19:32:20.552000,VERTEX_SE2 1940.548 0.18165336235761256 -0.5824632491268119 1.513953564608145
1969/12/31/19:32:20.557000,VERTEX_SE2 1940.551 0.18172133925277495 -0.5812687787678503 1.513959137870333
1969/12/31/19:32:20.564000,VERTEX_SE2 1940.56 0.18192604631977227 -0.5776721267206535 1.5139766149259257
1969/12/31/19:32:20.571000,VERTEX_SE2 1940.569 0.1821306539469379 -0.5740758556594622 1.513990017643126
1969/12/31/19:32:20.587000,VERTEX_SE2 1940.586 0.18251631703602297 -0.5672989915634236 1.51403117560558
1969/12/31/19:32:20.597000,VERTEX_SE2 1940.597 0.18276534004976405 -0.5629172375328659 1.5140367668305121
1969/12/31/19:32:20.606000,VERTEX_SE2 1940.604 0.1829243436170533 -0.560119426913341 1.5140475662783919
1969/12/31/19:32:20.613000,VERTEX_SE2 1940.609 0.18303776537763752 -0.5581230316709871 1.5140510768838775
1969/12/31/19:32:20.626000,VERTEX_SE2 1940.62 0.18328755073917163 -0.5537273024124288 1.5140693380366494
1969/12/31/19:32:20.633000,VERTEX_SE2 1940.632 0.1835596176068159 -0.5489376396745057 1.514084302354235
1969/12/31/19:32:20.658000,VERTEX_SE2 1940.656 0.18410285675346463 -0.5393775862401393 1.514135096551037
1969/12/31/19:32:20.658000,VERTEX_SE2 1940.659 0.18417079275776296 -0.5381799572172011 1.5141385561372585
1969/12/31/19:32:20.665000,VERTEX_SE2 1940.659 0.18417079275776296 -0.5381799572172011 1.5141385561372585
1969/12/31/19:32:20.671000,VERTEX_SE2 1940.659 0.18417079275776296 -0.5381799572172011 1.5141385561372585
1969/12/31/19:32:20.683000,VERTEX_SE2 1940.681 0.18466871470583487 -0.5294007731614271 1.5141362878540883
