time,.data
1969/12/31/19:32:03.984000,EDGE_SE2 1923.98 1923.98 -1.1813832190327338e-06 0 -0.0011009431890835085 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.000000,EDGE_SE2 1923.998 1923.998 1.550846494947603e-06 0 -0.0028365838860980003 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.007000,EDGE_SE2 1924.006 1924.006 1.45671669660014e-06 0 -0.0012535536746845358 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.026000,EDGE_SE2 1924.025 1924.025 -1.0614646561595777e-05 0 -0.00298786588891492 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.030000,EDGE_SE2 1924.029 1924.029 -3.809889305961605e-07 0 -0.0006277000637040101 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.037000,EDGE_SE2 1924.035 1924.035 -8.392094483199753e-07 0 -0.0009432956795266707 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.042000,EDGE_SE2 1924.039 1924.039 -1.4558418410207048e-07 0 -0.000628782062900556 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.052000,EDGE_SE2 1924.052 1924.052 -5.1547275329033525e-06 0 -0.0020424108116562974 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.070000,EDGE_SE2 1924.058 1924.058 -2.6716616716506413e-06 0 -0.0009425898983905042 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.075000,EDGE_SE2 1924.058 1924.058 0.0 0 -0.0 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.081000,EDGE_SE2 1924.082 1924.082 4.0560626422837745e-06 0 -0.0037644980803982733 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.099000,EDGE_SE2 1924.093 1924.093 -2.2999503456248266e-07 0 -0.0017241951561760773 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.105000,EDGE_SE2 1924.101 1924.101 1.743339116410939e-06 0 -0.0012541085311881725 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.113000,EDGE_SE2 1924.11 1924.11 1.2760321421214798e-06 0 -0.0014125152421830748 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.124000,EDGE_SE2 1924.117 1924.117 3.4332563310519083e-07 0 -0.0010996907587882154 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.129000,EDGE_SE2 1924.128 1924.128 -2.5966514317468257e-06 0 -0.0017234254259302665 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.142000,EDGE_SE2 1924.14 1924.14 -2.864265541013536e-07 0 -0.0018868457512965264 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.152000,EDGE_SE2 1924.15 1924.15 -3.885409133181712e-06 0 -0.0015684784883777643 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.158000,EDGE_SE2 1924.154 1924.154 1.0047300283818342e-07 0 -0.0006291669832398138 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.172000,EDGE_SE2 1924.17 1924.17 -2.1783294170137268e-07 0 -0.0025177341282456834 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.182000,EDGE_SE2 1924.18 1924.18 2.9116085073997553e-06 0 -0.0015710761294085015 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.194000,EDGE_SE2 1924.191 1924.191 8.49761496917495e-07 0 -0.0017288511126158847 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.200000,EDGE_SE2 1924.198 1924.198 -2.2735776124923326e-06 0 -0.0011005551524591799 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.214000,EDGE_SE2 1924.21 1924.21 -1.474098931776921e-06 0 -0.0018861319441388453 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.227000,EDGE_SE2 1924.225 1924.225 2.6255154032163626e-07 0 -0.0023544742104777577 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.231000,EDGE_SE2 1924.23 1924.23 1.036506048287835e-06 0 -0.0007841568187402902 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.244000,EDGE_SE2 1924.244 1924.244 -4.901609824306875e-06 0 -0.0022003364666577717 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.254000,EDGE_SE2 1924.251 1924.251 -2.7789785298123333e-06 0 -0.001100476645971623 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.268000,EDGE_SE2 1924.265 1924.265 -1.8850703860629906e-06 0 -0.0021971637919727203 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.274000,EDGE_SE2 1924.273 1924.273 1.2255367779757254e-08 0 -0.0012555710224732136 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.283000,EDGE_SE2 1924.28 1924.28 6.110793643694123e-07 0 -0.0011027683911170073 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.295000,EDGE_SE2 1924.293 1924.293 -1.3122989116498103e-06 0 -0.002042902352630256 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.313000,EDGE_SE2 1924.311 1924.311 -7.669372878677235e-07 0 -0.0028281211764578074 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.319000,EDGE_SE2 1924.319 1924.319 -2.0729949491343035e-06 0 -0.0012557694361764152 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.328000,EDGE_SE2 1924.319 1924.319 0.0 0 -0.0 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.337000,EDGE_SE2 1924.337 1924.337 8.591922639843792e-07 0 -0.0028213377810082426 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.341000,EDGE_SE2 1924.342 1924.342 -5.729585871547538e-07 0 -0.0007866858964907939 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.363000,EDGE_SE2 1924.358 1924.358 -2.00355588304586e-06 0 -0.0025065971584300943 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.366000,EDGE_SE2 1924.365 1924.365 6.857546106099882e-07 0 -0.001096778882841721 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.374000,EDGE_SE2 1924.372 1924.372 3.044028835133508e-06 0 -0.001097647929623638 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.390000,EDGE_SE2 1924.391 1924.391 -2.111114160140322e-06 0 -0.0029766917293566376 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.393000,EDGE_SE2 1924.392 1924.392 1.5255154041876144e-07 0 -0.0001572850285018557 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.402000,EDGE_SE2 1924.4 1924.4 1.495999793600339e-08 0 -0.001257328460372686 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.410000,EDGE_SE2 1924.408 1924.408 6.041692689102967e-07 0 -0.0012591142825536742 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.425000,EDGE_SE2 1924.419 1924.419 -2.2328464455715705e-06 0 -0.0017283539958665274 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.438000,EDGE_SE2 1924.435 1924.435 2.3319582307128733e-06 0 -0.00250686682534197 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.444000,EDGE_SE2 1924.443 1924.443 -1.9290314801982137e-06 0 -0.0012577152240758366 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.453000,EDGE_SE2 1924.45 1924.45 2.0816861327935708e-06 0 -0.0011016903583268634 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.462000,EDGE_SE2 1924.46 1924.46 3.189222862754109e-06 0 -0.0015719647672450673 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.473000,EDGE_SE2 1924.469 1924.469 -9.747478777316096e-07 0 -0.001414502038675948 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.480000,EDGE_SE2 1924.475 1924.475 -2.51015764289588e-06 0 -0.0009410308369279252 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.490000,EDGE_SE2 1924.49 1924.49 2.7143090955630364e-06 0 -0.0023592952136139906 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.502000,EDGE_SE2 1924.5 1924.5 2.4218804382432454e-06 0 -0.0015688569241872907 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.511000,EDGE_SE2 1924.51 1924.51 -2.0289745131921284e-06 0 -0.0015693937404023795 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.519000,EDGE_SE2 1924.519 1924.519 -3.408361583885297e-07 0 -0.0014182033766754905 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.533000,EDGE_SE2 1924.531 1924.531 -1.7202654418099881e-07 0 -0.0018826577387024313 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.550000,EDGE_SE2 1924.546 1924.546 -2.3250178133715246e-06 0 -0.0023502073099302607 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.554000,EDGE_SE2 1924.551 1924.551 3.304933967992263e-07 0 -0.0007830803482032028 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.568000,EDGE_SE2 1924.563 1924.563 6.295756258221322e-06 0 -0.001883241432541584 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.574000,EDGE_SE2 1924.57 1924.57 -1.930682317984541e-08 0 -0.001098556473561838 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.584000,EDGE_SE2 1924.582 1924.582 -1.3152073665847722e-06 0 -0.001887442418362151 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.602000,EDGE_SE2 1924.6 1924.6 -6.9362934782731345e-06 0 -0.002826026654692887 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.606000,EDGE_SE2 1924.604 1924.604 -1.2102184894188067e-07 0 -0.0006279726522564875 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.613000,EDGE_SE2 1924.609 1924.609 -1.734907273898784e-06 0 -0.0007867164163064391 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.626000,EDGE_SE2 1924.623 1924.623 2.445666117687659e-06 0 -0.0021959901921553312 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.628000,EDGE_SE2 1924.628 1924.628 2.3255024917536314e-07 0 -0.0007849439665751726 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.643000,EDGE_SE2 1924.643 1924.643 2.5867884894606945e-06 0 -0.0023516403493837046 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.652000,EDGE_SE2 1924.649 1924.649 -1.4978267163999243e-07 0 -0.0009424910523548151 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.662000,EDGE_SE2 1924.659 1924.659 3.398751718561794e-06 0 -0.001568152611726198 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.674000,EDGE_SE2 1924.674 1924.674 5.026995190572876e-07 0 -0.002361261661701893 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.687000,EDGE_SE2 1924.682 1924.682 -1.51967475908024e-06 0 -0.0012576408810046824 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.692000,EDGE_SE2 1924.686 1924.686 -1.986922968381743e-06 0 -0.0006294250330437359 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.701000,EDGE_SE2 1924.701 1924.701 1.313609597084807e-06 0 -0.0023572734816796857 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.713000,EDGE_SE2 1924.711 1924.711 1.3145673083864415e-06 0 -0.0015715817646623142 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.725000,EDGE_SE2 1924.722 1924.722 -1.1572157687421969e-06 0 -0.0017324048955912241 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.736000,EDGE_SE2 1924.731 1924.731 6.100388075170846e-07 0 -0.0014108561486349419 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.745000,EDGE_SE2 1924.741 1924.741 5.909642834431821e-07 0 -0.0015697975744023583 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.753000,EDGE_SE2 1924.751 1924.751 -1.5522184906491695e-06 0 -0.0015718087183649522 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.763000,EDGE_SE2 1924.759 1924.759 1.5055551856107903e-07 0 -0.001257485805140813 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.774000,EDGE_SE2 1924.771 1924.771 -2.9353634679785683e-06 0 -0.001886514038549022 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.784000,EDGE_SE2 1924.782 1924.782 2.867886948717568e-06 0 -0.0017256744349888168 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.793000,EDGE_SE2 1924.791 1924.791 3.761696922289817e-07 0 -0.0014150531739175085 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.803000,EDGE_SE2 1924.8 1924.8 -6.827237710965661e-07 0 -0.0014125054953941746 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.813000,EDGE_SE2 1924.811 1924.811 7.163103908291113e-07 0 -0.0017268252046297697 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.825000,EDGE_SE2 1924.821 1924.821 2.211827406771298e-06 0 -0.0015749764975438905 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.832000,EDGE_SE2 1924.828 1924.828 -2.750965784726138e-06 0 -0.0010998886834343144 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.848000,EDGE_SE2 1924.845 1924.845 -1.260235435008477e-07 0 -0.0026674294192497567 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.862000,EDGE_SE2 1924.855 1924.855 -1.4530168108428282e-06 0 -0.001569110220039209 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.868000,EDGE_SE2 1924.857 1924.857 2.123192723739502e-07 0 -0.0003143336146519921 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.871000,EDGE_SE2 1924.869 1924.869 -3.497505817962107e-08 0 -0.001883516185963894 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.886000,EDGE_SE2 1924.879 1924.879 1.2356994912709913e-07 0 -0.001572384048033192 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.893000,EDGE_SE2 1924.891 1924.891 -2.2153843234761456e-06 0 -0.0018833050605686417 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.902000,EDGE_SE2 1924.901 1924.901 3.6388370001512574e-06 0 -0.0015693175446101736 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.921000,EDGE_SE2 1924.917 1924.917 4.584084889968967e-06 0 -0.002510684609721709 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.921000,EDGE_SE2 1924.918 1924.918 5.050742859571089e-07 0 -0.00015697750403952495 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.931000,EDGE_SE2 1924.932 1924.932 2.4747605607629337e-06 0 -0.0021981084939727193 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.943000,EDGE_SE2 1924.942 1924.942 -9.22493534378221e-07 0 -0.0015702498289497382 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.959000,EDGE_SE2 1924.957 1924.957 -8.17825911877975e-06 0 -0.0023554054538814893 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.965000,EDGE_SE2 1924.961 1924.961 1.8490470972200406e-07 0 -0.0006281415417192802 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.971000,EDGE_SE2 1924.971 1924.971 -1.191072659549846e-06 0 -0.0015693459556995449 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.982000,EDGE_SE2 1924.979 1924.979 -1.2476908573701738e-06 0 -0.0012542463698893681 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:04.997000,EDGE_SE2 1924.994 1924.994 -6.702965243361767e-06 0 -0.0023555271304766677 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.001000,EDGE_SE2 1925.0 1925.0 -1.9894663440609674e-06 0 -0.0009434896355961533 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.011000,EDGE_SE2 1925.01 1925.01 1.2837210278475975e-06 0 -0.0015728741050960937 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.025000,EDGE_SE2 1925.022 1925.022 -1.0842375435604786e-06 0 -0.0018858018675952948 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.040000,EDGE_SE2 1925.035 1925.035 -6.466381978545526e-07 0 -0.002042475068389054 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.046000,EDGE_SE2 1925.043 1925.043 -2.0149121369666987e-06 0 -0.0012572256401146883 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.064000,EDGE_SE2 1925.062 1925.062 -4.040929756170326e-06 0 -0.002982100979687744 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.069000,EDGE_SE2 1925.065 1925.065 -4.616074285180449e-08 0 -0.0004717890845193214 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.074000,EDGE_SE2 1925.074 1925.074 -4.743789444120188e-08 0 -0.001412664363607658 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.087000,EDGE_SE2 1925.082 1925.082 -3.4757469322489234e-07 0 -0.0012556890903630425 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.094000,EDGE_SE2 1925.094 1925.094 -2.513581984468757e-06 0 -0.0018808814822267692 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.107000,EDGE_SE2 1925.105 1925.105 1.351609396865209e-06 0 -0.0017249953814791937 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.116000,EDGE_SE2 1925.113 1925.113 -1.2230182403378836e-06 0 -0.0012556807006755405 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.123000,EDGE_SE2 1925.12 1925.12 8.336431538793242e-07 0 -0.0010999493653413516 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.138000,EDGE_SE2 1925.13 1925.13 1.1684881856125966e-06 0 -0.001573754283913404 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.146000,EDGE_SE2 1925.141 1925.141 2.585366514575797e-06 0 -0.0017290610900373906 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.154000,EDGE_SE2 1925.148 1925.148 -2.60874306004754e-06 0 -0.0010984447615246867 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.165000,EDGE_SE2 1925.16 1925.16 9.748059151640014e-07 0 -0.0018802564029472074 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.174000,EDGE_SE2 1925.173 1925.173 4.178155355771934e-06 0 -0.002042117776817562 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.182000,EDGE_SE2 1925.181 1925.181 -1.4003463902778845e-06 0 -0.0012552930050223619 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.193000,EDGE_SE2 1925.193 1925.193 -1.1368936676338367e-06 0 -0.001884633601067772 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.203000,EDGE_SE2 1925.203 1925.203 8.55378046573431e-07 0 -0.0015723154849138468 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.213000,EDGE_SE2 1925.208 1925.208 3.159009546040937e-07 0 -0.000785269837587895 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.226000,EDGE_SE2 1925.223 1925.223 5.55371948912021e-06 0 -0.002357530888326529 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.232000,EDGE_SE2 1925.229 1925.229 7.411380738550764e-07 0 -0.00094361316499187 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.243000,EDGE_SE2 1925.24 1925.24 2.2687704441167903e-06 0 -0.0017241436342722112 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.249000,EDGE_SE2 1925.249 1925.249 -5.004141088831991e-06 0 -0.001411519399649606 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.262000,EDGE_SE2 1925.26 1925.26 1.6479956812333303e-06 0 -0.0017258961711229535 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.275000,EDGE_SE2 1925.268 1925.268 1.5124792756310862e-06 0 -0.001254813936688488 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.285000,EDGE_SE2 1925.281 1925.281 -2.1676692970509e-06 0 -0.002043278712760042 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.292000,EDGE_SE2 1925.29 1925.29 -2.203553919868632e-06 0 -0.0014154454132640727 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.305000,EDGE_SE2 1925.3 1925.3 -2.3142206290098565e-06 0 -0.0015675422529795966 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.317000,EDGE_SE2 1925.31 1925.31 1.2513764057700068e-07 0 -0.0015714790005981801 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.320000,EDGE_SE2 1925.318 1925.318 -1.1501205164595072e-06 0 -0.0012570695435769332 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.331000,EDGE_SE2 1925.329 1925.329 -1.4149989822480793e-06 0 -0.0017263554741248678 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.341000,EDGE_SE2 1925.341 1925.341 -2.282676210301875e-06 0 -0.0018857904080535628 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.357000,EDGE_SE2 1925.354 1925.354 -4.4999848954070206e-06 0 -0.0020444903472051413 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.368000,EDGE_SE2 1925.362 1925.362 1.72593485021318e-07 0 -0.001258761945968099 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.380000,EDGE_SE2 1925.376 1925.376 -1.5542483315966362e-06 0 -0.0022012197363407977 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.389000,EDGE_SE2 1925.384 1925.384 -1.5721185722049246e-06 0 -0.0012587278046219434 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.394000,EDGE_SE2 1925.391 1925.391 -2.1748474870848413e-06 0 -0.0010995307375398203 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.406000,EDGE_SE2 1925.402 1925.402 -2.667577291248333e-06 0 -0.001731699122280913 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.419000,EDGE_SE2 1925.415 1925.415 -3.213922370779718e-06 0 -0.002040272180674176 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.425000,EDGE_SE2 1925.423 1925.423 -3.350136756939248e-07 0 -0.0012569397393189516 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.440000,EDGE_SE2 1925.439 1925.439 -6.077099606284853e-06 0 -0.0025097857577871738 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.448000,EDGE_SE2 1925.445 1925.445 1.6069450354436759e-06 0 -0.0009419597178464986 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.450000,EDGE_SE2 1925.45 1925.45 -9.838146687489159e-07 0 -0.0007868388334276216 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.471000,EDGE_SE2 1925.463 1925.463 -5.2159666293702174e-06 0 -0.0020427188069951628 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.485000,EDGE_SE2 1925.484 1925.484 -1.1339299294914848e-05 0 -0.003303338077092333 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.490000,EDGE_SE2 1925.487 1925.487 6.051632641947753e-07 0 -0.00047153309098507673 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.493000,EDGE_SE2 1925.488 1925.488 2.20608185629096e-08 0 -0.000157061470440919 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.507000,EDGE_SE2 1925.502 1925.502 -3.1284099636052963e-06 0 -0.0022004572762335775 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.515000,EDGE_SE2 1925.512 1925.512 2.289655891259949e-06 0 -0.0015727503144058869 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.523000,EDGE_SE2 1925.521 1925.521 2.3067592030036e-07 0 -0.0014138874070601128 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.540000,EDGE_SE2 1925.537 1925.537 -5.209639645957374e-06 0 -0.0025172281547411962 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.544000,EDGE_SE2 1925.543 1925.543 -2.309383727543081e-06 0 -0.0009422292417094023 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.550000,EDGE_SE2 1925.545 1925.545 4.2718464042662057e-07 0 -0.0003145442300133534 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.562000,EDGE_SE2 1925.559 1925.559 -1.05650709536582e-06 0 -0.0021948400550973195 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.573000,EDGE_SE2 1925.568 1925.568 -7.115429320746638e-07 0 -0.0014116884620022474 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.582000,EDGE_SE2 1925.58 1925.58 2.817512091997016e-07 0 -0.001884003944092743 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.596000,EDGE_SE2 1925.591 1925.591 -5.686387325242765e-06 0 -0.0017276857135224265 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.605000,EDGE_SE2 1925.601 1925.601 -4.1887739357980503e-07 0 -0.001573905867119995 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.615000,EDGE_SE2 1925.614 1925.614 -4.03493954605925e-06 0 -0.002040703094639876 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.639000,EDGE_SE2 1925.636 1925.636 6.136365734363287e-07 0 -0.0034490004670506545 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.641000,EDGE_SE2 1925.637 1925.637 1.8599548875790352e-07 0 -0.0001567877558710717 0.03 0.0 0.0 0.03 0.0 0.01
1969/12/31/19:32:05.644000,EDGE_SE2 1925.643 1925.643 -3.630970110210726e-07 0 -0.0009445618149900817 0.03 0.0 0.0 0.03 0.0 0.01
